Temp_FH,Vol_HW,Soc_B,SoC_HW_plus,SoC_HW_minus,SoC_FH_plus,SoC_FH_minus,profits,COP_FH,COP_HW,Peer,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,PV_PM,B_PM,PM_DE,PM_B,PM_HP,month,day,hour,horizon
21.524875404291173,164.42081507206487,2.9566830619165785,0.0,0.0,0.0,0.0,0.0,4.529642857142857,3.458214285714286,1.0,0.0,0.4549707615602819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,19,24.0
21.518125404022953,163.74958531877036,2.501416632057574,0.0,0.0,0.0,0.0,0.0,4.468714285714285,3.3972857142857142,1.0,0.0,0.4340637971186838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,20,24.0
21.510849353754733,163.07835556547585,2.0671026932820036,0.0,0.0,0.0,0.0,0.0,4.399357142857142,3.327928571428571,1.0,0.0,0.4348410432666169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,21,24.0
21.50202185348651,162.40712581218133,1.6320549397512805,0.0,0.0,0.0,0.0,0.0,4.343285714285715,3.271857142857143,1.0,0.0,0.355559809648994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,22,24.0
21.30935540321829,161.73589605888682,1.2763319246124343,0.0,0.0,0.0,0.0,0.0,4.300285714285714,3.2288571428571426,1.0,0.0,0.26293567328114903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,23,24.0
21.11923805295007,105.58670277829913,1.0132686181420483,0.0,0.0,0.0,0.0,0.0,4.281357142857143,3.2099285714285712,1.0,0.0,0.22729292995555012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,24.0
20.926553452681848,104.9154730250046,0.7858743613272436,0.0,0.0,0.0,0.0,0.0,4.263857142857143,3.192428571428571,1.0,0.0,0.20800000060637666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,1,24.0
20.733864652413626,104.24424327171008,0.5777957732867195,0.0,0.0,0.0,0.0,0.0,4.238928571428572,3.1674999999999995,1.0,0.0,0.19348325415257314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,2,24.0
20.721950002145405,103.57301351841555,0.38425473955827727,0.0,0.0,0.0,0.0,0.0,4.221857142857143,3.1504285714285714,1.0,0.0,0.18812546572653374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,3,24.0
20.711041851877184,102.90178376512102,0.19609084835875842,0.0,0.0,0.0,0.0,0.0,4.205285714285714,3.133857142857143,1.0,0.0,0.19607123927441872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.215709138041836e-14,0.0,0.0,0.0,0.0,0.0,5,12,4,24.0
