heating,heating_fan,hotwater,lights,lgappl,vent_fan,misc,electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour
2.423797,0.041142000000000005,1.199816,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,2.464939,1.199816,0.0,-4.23,2,4,0
3.6356949999999997,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,3.6768370000000004,0.0,0.0,-4.941,2,4,1
2.423797,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,2.464939,0.0,0.0,-5.789,2,4,2
3.6356949999999997,0.041142000000000005,0.0,0.009099,0.035421,0.0,0.15724100000000002,0.201761,3.6768370000000004,0.0,0.0,-6.565,2,4,3
2.423797,0.041142000000000005,0.0,0.010064,0.039124,0.0,0.162313,0.21150100000000002,2.464939,0.0,0.0,-7.138999999999999,2,4,4
2.423797,0.041142000000000005,1.548742,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,2.464939,1.548742,0.0,-7.599,2,4,5
7.271389999999999,0.041142000000000005,0.31108600000000003,0.06456,0.067701,0.025,0.187675,0.344936,7.312532000000001,0.31108600000000003,0.0,-7.763,2,4,6
2.423797,0.041142000000000005,0.0,0.08169900000000001,0.094778,0.005,0.213036,0.394513,2.464939,0.0,0.317,-7.315,2,4,7
1.211898,0.041142000000000005,0.58708,0.086403,0.10157100000000001,0.0,0.218108,0.406082,1.25304,0.58708,0.732,-6.691,2,4,8
3.6356949999999997,0.04457,0.707147,0.088407,0.10456900000000001,0.0,0.218108,0.411084,3.680265,0.707147,1.209,-6.343999999999999,2,4,9
1.211898,0.034495,0.6229979999999999,0.08598099999999999,0.094778,0.0,0.218108,0.398867,1.246393,0.6229979999999999,1.4240000000000002,-6.172000000000001,2,4,10
2.423797,0.041142000000000005,0.715969,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,2.464939,0.715969,1.4769999999999999,-6.2379999999999995,2,4,11
2.423797,0.041142000000000005,0.0,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,2.464939,0.0,1.521,-6.415,2,4,12
2.423797,0.041142000000000005,0.0,0.079478,0.102366,0.0,0.228253,0.410097,2.464939,0.0,1.574,-6.587000000000001,2,4,13
3.6356949999999997,0.041142000000000005,0.417072,0.08028300000000001,0.11885699999999999,0.0,0.223181,0.422321,3.6768370000000004,0.417072,1.501,-6.761,2,4,14
3.6356949999999997,0.041142000000000005,0.64257,0.085489,0.098572,0.0,0.233325,0.417386,3.6768370000000004,0.64257,0.8340000000000001,-7.013,2,4,15
3.6356949999999997,0.04457,0.43791,0.10043200000000001,0.172922,0.0,0.24347,0.516824,3.680265,0.43791,0.08,-7.428999999999999,2,4,16
3.6356949999999997,0.037712999999999997,0.0,0.130171,0.263059,0.025,0.263759,0.6819890000000001,3.673408,0.0,0.0,-8.033999999999999,2,4,17
4.847593,0.041142000000000005,1.116794,0.165052,0.21517399999999998,0.005,0.268831,0.654057,4.888735,1.116794,0.0,-8.99,2,4,18
4.847593,0.041142000000000005,0.48813900000000005,0.18038900000000002,0.128127,0.0,0.253614,0.56213,4.888735,0.48813900000000005,0.0,-10.079,2,4,19
6.059491,0.041142000000000005,0.686451,0.162624,0.08985,0.0,0.23839699999999997,0.490871,6.100633,0.686451,0.0,-11.107000000000001,2,4,20
6.059491,0.041142000000000005,0.0,0.127333,0.074063,0.0,0.228253,0.4296490000000001,6.100633,0.0,0.0,-12.206,2,4,21
6.059491,0.041142000000000005,0.45935,0.110955,0.058979,0.0,0.20289100000000002,0.372825,6.100633,0.45935,0.0,-13.15,2,4,22
4.847593,0.041142000000000005,0.0,0.045814,0.049097,0.0,0.182602,0.277513,4.888735,0.0,0.0,-13.963,2,4,23
1.211898,0.041142000000000005,0.0,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,1.25304,0.0,0.0,-14.647,2,5,0
3.6356949999999997,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,3.6768370000000004,0.0,0.0,-15.302,2,5,1
3.6356949999999997,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,3.6768370000000004,0.0,0.0,-16.009,2,5,2
4.847593,0.041142000000000005,0.0,0.009099,0.035421,0.0,0.15724100000000002,0.201761,4.888735,0.0,0.0,-16.660999999999998,2,5,3
4.847593,0.041142000000000005,0.0,0.010064,0.039124,0.0,0.162313,0.21150100000000002,4.888735,0.0,0.0,-17.101,2,5,4
3.6356949999999997,0.041142000000000005,0.0,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,3.6768370000000004,0.0,0.0,-17.423,2,5,5
7.271389999999999,0.041142000000000005,0.0,0.06456,0.067701,0.025,0.187675,0.344936,7.312532000000001,0.0,0.0,-17.832,2,5,6
3.6356949999999997,0.041142000000000005,0.503383,0.08169900000000001,0.094778,0.005,0.213036,0.394513,3.6768370000000004,0.503383,3.057,-17.901,2,5,7
6.059491,0.04457,0.0,0.086403,0.10157100000000001,0.0,0.218108,0.406082,6.1040610000000015,0.0,6.074,-16.212,2,5,8
4.241644,0.041142000000000005,1.78252,0.088407,0.10456900000000001,0.0,0.218108,0.411084,4.282786,1.78252,8.19,-13.581,2,5,9
6.059491,0.041142000000000005,1.021158,0.08598099999999999,0.094778,0.0,0.218108,0.398867,6.100633,1.021158,9.53,-12.081,2,5,10
5.453542,0.037712999999999997,0.0,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,5.491255000000001,0.0,10.0,-10.925999999999998,2,5,11
4.241644,0.04457,0.516556,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,4.286214,0.516556,9.881,-10.127,2,5,12
2.423797,0.037712999999999997,0.409503,0.079478,0.184004,0.0,0.228253,0.491735,2.4615099999999996,0.409503,8.9,-9.498,2,5,13
3.6356949999999997,0.041142000000000005,0.0,0.08028300000000001,0.21942399999999998,0.0,0.223181,0.522888,3.6768370000000004,0.0,7.0920000000000005,-9.169,2,5,14
3.6356949999999997,0.04457,0.0,0.085489,0.098572,0.0,0.233325,0.417386,3.680265,0.0,4.297,-9.404,2,5,15
4.241644,0.041142000000000005,0.0,0.10043200000000001,0.172922,0.0,0.24347,0.516824,4.282786,0.0,0.965,-10.84,2,5,16
5.453542,0.041142000000000005,0.420518,0.130171,0.263059,0.025,0.263759,0.6819890000000001,5.494684,0.420518,0.0,-12.925999999999998,2,5,17
5.453542,0.041142000000000005,0.0,0.165052,0.21517399999999998,0.005,0.268831,0.654057,5.494684,0.0,0.0,-13.988,2,5,18
3.029746,0.037712999999999997,0.0,0.18038900000000002,0.128127,0.0,0.253614,0.56213,3.067459,0.0,0.0,-14.46,2,5,19
4.847593,0.041142000000000005,0.40613499999999997,0.162624,0.08985,0.0,0.23839699999999997,0.490871,4.888735,0.40613499999999997,0.0,-14.472000000000001,2,5,20
3.6356949999999997,0.041142000000000005,0.41732299999999994,0.127333,0.074063,0.0,0.228253,0.4296490000000001,3.6768370000000004,0.41732299999999994,0.0,-14.325,2,5,21
4.847593,0.041142000000000005,0.0,0.110955,0.058979,0.0,0.20289100000000002,0.372825,4.888735,0.0,0.0,-14.152999999999999,2,5,22
6.059491,0.041142000000000005,0.0,0.045814,0.049097,0.0,0.182602,0.277513,6.100633,0.0,0.0,-14.089,2,5,23
6.059491,0.041142000000000005,0.0,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,6.100633,0.0,0.0,-14.040999999999999,2,6,0
6.059491,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,6.100633,0.0,0.0,-13.9,2,6,1
3.6356949999999997,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,3.6768370000000004,0.0,0.0,-13.645999999999999,2,6,2
4.847593,0.041142000000000005,0.0,0.009099,0.035421,0.0,0.15724100000000002,0.201761,4.888735,0.0,0.0,-13.040999999999999,2,6,3
4.847593,0.041142000000000005,0.0,0.010064,0.039124,0.0,0.162313,0.21150100000000002,4.888735,0.0,0.0,-12.355,2,6,4
7.271389999999999,0.041142000000000005,0.0,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,7.312532000000001,0.0,0.0,-11.652000000000001,2,6,5
7.3291,0.041142000000000005,0.115836,0.06456,0.067701,0.025,0.187675,0.344936,7.370242,0.115836,0.0,-10.885,2,6,6
7.306280999999999,0.041142000000000005,0.298619,0.08169900000000001,0.094778,0.005,0.213036,0.394513,7.347422999999999,0.298619,0.217,-10.167,2,6,7
5.049576,0.045713,0.5912270000000001,0.086403,0.10157100000000001,0.0,0.218108,0.406082,5.095289,0.5912270000000001,0.904,-9.204,2,6,8
4.039661,0.039002999999999996,3.485832,0.088407,0.10456900000000001,0.0,0.218108,0.411084,4.078664,3.485832,2.944,-7.917000000000001,2,6,9
3.231729,0.041142000000000005,3.020336,0.08598099999999999,0.094778,0.0,0.218108,0.398867,3.272871,3.020336,7.425,-5.925,2,6,10
3.6356949999999997,0.039999,0.0,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,3.675694,0.0,6.774,-4.098,2,6,11
2.423797,0.041142000000000005,0.0,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,2.464939,0.0,6.917999999999999,-2.821,2,6,12
3.029746,0.037712999999999997,0.0,0.079478,0.102366,0.0,0.228253,0.410097,3.067459,0.0,6.164,-1.956,2,6,13
2.423797,0.041142000000000005,0.660027,0.08028300000000001,0.11885699999999999,0.0,0.223181,0.422321,2.464939,0.660027,5.212000000000001,-1.368,2,6,14
3.6356949999999997,0.04457,0.0,0.085489,0.098572,0.0,0.233325,0.417386,3.680265,0.0,2.72,-1.189,2,6,15
3.837678,0.042283999999999995,0.0,0.10043200000000001,0.172922,0.0,0.24347,0.516824,3.8799620000000004,0.0,0.5760000000000001,-2.16,2,6,16
5.453542,0.039999,0.392389,0.130171,0.263059,0.025,0.263759,0.6819890000000001,5.4935410000000005,0.392389,0.0,-3.7910000000000004,2,6,17
5.453542,0.041142000000000005,0.0,0.165052,0.21517399999999998,0.005,0.268831,0.654057,5.494684,0.0,0.0,-4.377,2,6,18
4.241644,0.037712999999999997,0.455793,0.18038900000000002,0.128127,0.0,0.253614,0.56213,4.279357,0.455793,0.0,-4.551,2,6,19
4.241644,0.04457,0.0,0.162624,0.08985,0.0,0.23839699999999997,0.490871,4.286214,0.0,0.0,-4.209,2,6,20
6.059491,0.037712999999999997,0.156449,0.127333,0.074063,0.0,0.228253,0.4296490000000001,6.0972040000000005,0.156449,0.0,-3.9819999999999998,2,6,21
4.847593,0.041142000000000005,1.19337,0.110955,0.058979,0.0,0.20289100000000002,0.372825,4.888735,1.19337,0.0,-3.7239999999999998,2,6,22
4.847593,0.041142000000000005,0.0,0.045814,0.049097,0.0,0.182602,0.277513,4.888735,0.0,0.0,-3.4210000000000003,2,6,23
6.059491,0.041142000000000005,0.0,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,6.100633,0.0,0.0,-3.435,2,7,0
3.6356949999999997,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,3.6768370000000004,0.0,0.0,-3.752,2,7,1
6.059491,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,6.100633,0.0,0.0,-3.805,2,7,2
4.847593,0.041142000000000005,0.0,0.009099,0.035421,0.0,0.15724100000000002,0.201761,4.888735,0.0,0.0,-3.625,2,7,3
6.059491,0.041142000000000005,0.0,0.010064,0.039124,0.0,0.162313,0.21150100000000002,6.100633,0.0,0.0,-3.545,2,7,4
3.6356949999999997,0.041142000000000005,0.575392,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,3.6768370000000004,0.575392,0.0,-3.593,2,7,5
7.271389999999999,0.041142000000000005,5.3865989999999995,0.06456,0.067701,0.025,0.187675,0.344936,7.312532000000001,5.3865989999999995,0.0,-3.79,2,7,6
4.241644,0.04457,3.859097,0.08169900000000001,0.094778,0.005,0.213036,0.394513,4.286214,3.859097,0.7290000000000001,-3.716,2,7,7
4.64561,0.042283999999999995,0.0,0.086403,0.10157100000000001,0.0,0.218108,0.406082,4.687894,0.0,3.0669999999999997,-2.7760000000000002,2,7,8
3.9386690000000004,0.041713,0.0,0.088407,0.10456900000000001,0.0,0.218108,0.411084,3.980382,0.0,5.376,-1.409,2,7,9
3.3327199999999997,0.041142000000000005,0.44651899999999994,0.08598099999999999,0.094778,0.0,0.218108,0.398867,3.3738620000000004,0.44651899999999994,7.417999999999999,0.028999999999999998,2,7,10
3.837678,0.037316,0.53365,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,3.874994,0.53365,8.134,1.351,2,7,11
5.453542,0.037712999999999997,0.0,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,5.491255000000001,0.0,7.4879999999999995,2.345,2,7,12
0.0,0.041142000000000005,0.351561,0.079478,0.102366,0.0,0.228253,0.410097,0.041142000000000005,0.351561,5.906000000000001,3.1210000000000004,2,7,13
0.0,0.041142000000000005,0.07648300000000001,0.08028300000000001,0.11885699999999999,0.0,0.223181,0.422321,0.041142000000000005,0.07648300000000001,3.48,3.636,2,7,14
2.423797,0.041358,0.0,0.085489,0.098572,0.0,0.233325,0.417386,2.465155,0.0,1.3719999999999999,3.491,2,7,15
1.8178470000000002,0.041142000000000005,0.605891,0.10043200000000001,0.172922,0.0,0.24347,0.516824,1.858989,0.605891,0.191,2.884,2,7,16
4.039661,0.042283999999999995,0.0,0.130171,0.263059,0.025,0.263759,0.6819890000000001,4.081944999999999,0.0,0.0,2.4659999999999997,2,7,17
3.029746,0.033343,3.5300589999999996,0.165052,0.21517399999999998,0.005,0.268831,0.654057,3.063089,3.5300589999999996,0.0,2.088,2,7,18
3.6356949999999997,0.034498,5.415146,0.18038900000000002,0.128127,0.0,0.253614,0.56213,3.670193,5.415146,0.0,1.8459999999999999,2,7,19
7.271389999999999,0.041142000000000005,1.030087,0.162624,0.08985,0.0,0.23839699999999997,0.490871,7.312532000000001,1.030087,0.0,1.777,2,7,20
6.059491,0.041142000000000005,1.7853299999999999,0.127333,0.074063,0.0,0.228253,0.4296490000000001,6.100633,1.7853299999999999,0.0,1.7209999999999999,2,7,21
2.423797,0.041142000000000005,0.41417,0.110955,0.058979,0.0,0.20289100000000002,0.372825,2.464939,0.41417,0.0,1.5330000000000001,2,7,22
1.211898,0.041142000000000005,0.0,0.045814,0.049097,0.0,0.182602,0.277513,1.25304,0.0,0.0,1.374,2,7,23
0.0,0.041142000000000005,0.0,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,0.041142000000000005,0.0,0.0,1.228,2,8,0
1.211898,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,1.25304,0.0,0.0,1.046,2,8,1
1.211898,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,1.25304,0.0,0.0,0.917,2,8,2
0.0,0.041142000000000005,0.0,0.009099,0.035421,0.0,0.15724100000000002,0.201761,0.041142000000000005,0.0,0.0,0.873,2,8,3
0.0,0.041142000000000005,0.0,0.010064,0.077249,0.0,0.162313,0.249626,0.041142000000000005,0.0,0.0,0.938,2,8,4
4.847593,0.041142000000000005,0.0,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,4.888735,0.0,0.0,0.9490000000000001,2,8,5
4.847593,0.041142000000000005,0.470583,0.06456,0.067701,0.025,0.187675,0.344936,4.888735,0.470583,0.0,0.935,2,8,6
1.211898,0.041142000000000005,0.0,0.08169900000000001,0.094778,0.005,0.213036,0.394513,1.25304,0.0,0.066,1.0659999999999998,2,8,7
1.211898,0.041142000000000005,0.0,0.086403,0.10157100000000001,0.0,0.218108,0.406082,1.25304,0.0,0.301,1.3030000000000002,2,8,8
5.453542,0.04457,0.0,0.088407,0.10456900000000001,0.0,0.218108,0.411084,5.498112,0.0,0.7759999999999999,1.514,2,8,9
3.6356949999999997,0.041142000000000005,0.43523500000000004,0.08598099999999999,0.094778,0.0,0.218108,0.398867,3.6768370000000004,0.43523500000000004,1.524,1.821,2,8,10
4.241644,0.037712999999999997,1.843502,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,4.279357,1.843502,2.017,2.165,2,8,11
3.6356949999999997,0.041142000000000005,0.0,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,3.6768370000000004,0.0,1.787,2.271,2,8,12
2.423797,0.041142000000000005,0.0,0.079478,0.102366,0.0,0.228253,0.410097,2.464939,0.0,1.415,2.1069999999999998,2,8,13
2.423797,0.041142000000000005,0.0,0.08028300000000001,0.11885699999999999,0.0,0.223181,0.422321,2.464939,0.0,1.244,1.716,2,8,14
2.423797,0.041142000000000005,0.0,0.085489,0.098572,0.0,0.233325,0.417386,2.464939,0.0,0.5770000000000001,1.181,2,8,15
2.423797,0.041142000000000005,0.0,0.10043200000000001,0.172922,0.0,0.24347,0.516824,2.464939,0.0,0.05,0.604,2,8,16
1.8178470000000002,0.041142000000000005,0.421126,0.130171,0.331407,0.025,0.263759,0.750337,1.858989,0.421126,0.0,0.161,2,8,17
2.423797,0.041142000000000005,0.0,0.165052,0.21517399999999998,0.005,0.268831,0.654057,2.464939,0.0,0.0,-0.254,2,8,18
4.847593,0.041142000000000005,0.0,0.18038900000000002,0.128127,0.0,0.253614,0.56213,4.888735,0.0,0.0,-0.8240000000000001,2,8,19
4.847593,0.041142000000000005,0.0,0.162624,0.08985,0.0,0.23839699999999997,0.490871,4.888735,0.0,0.0,-1.359,2,8,20
6.059491,0.041142000000000005,0.0,0.127333,0.074063,0.0,0.228253,0.4296490000000001,6.100633,0.0,0.0,-1.755,2,8,21
6.059491,0.041142000000000005,0.0,0.110955,0.058979,0.0,0.20289100000000002,0.372825,6.100633,0.0,0.0,-2.104,2,8,22
6.059491,0.041142000000000005,0.392388,0.045814,0.049097,0.0,0.182602,0.277513,6.100633,0.392388,0.0,-2.434,2,8,23
3.6356949999999997,0.041142000000000005,0.0,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,3.6768370000000004,0.0,0.0,-2.8139999999999996,2,9,0
2.423797,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,2.464939,0.0,0.0,-3.2089999999999996,2,9,1
4.847593,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,4.888735,0.0,0.0,-3.576,2,9,2
6.059491,0.041142000000000005,0.0,0.009099,0.035421,0.0,0.15724100000000002,0.201761,6.100633,0.0,0.0,-3.7960000000000003,2,9,3
4.847593,0.041142000000000005,0.0,0.010064,0.039124,0.0,0.162313,0.21150100000000002,4.888735,0.0,0.0,-3.9739999999999998,2,9,4
6.059491,0.041142000000000005,0.0,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,6.100633,0.0,0.0,-4.059,2,9,5
4.847593,0.041142000000000005,0.0,0.06456,0.067701,0.025,0.187675,0.344936,4.888735,0.0,0.0,-4.064,2,9,6
3.6356949999999997,0.041142000000000005,0.0,0.08169900000000001,0.094778,0.005,0.213036,0.394513,3.6768370000000004,0.0,0.597,-3.793,2,9,7
2.423797,0.04457,0.555088,0.086403,0.10157100000000001,0.0,0.218108,0.406082,2.468367,0.555088,1.93,-3.1839999999999997,2,9,8
2.423797,0.041142000000000005,0.0,0.088407,0.10456900000000001,0.0,0.218108,0.411084,2.464939,0.0,2.802,-2.716,2,9,9
3.6356949999999997,0.03793,1.136242,0.08598099999999999,0.094778,0.0,0.218108,0.398867,3.673625,1.136242,3.097,-2.4419999999999997,2,9,10
3.6356949999999997,0.041142000000000005,0.5829300000000001,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,3.6768370000000004,0.5829300000000001,3.4589999999999996,-2.2640000000000002,2,9,11
3.029746,0.034614,0.0,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,3.06436,0.0,3.31,-2.154,2,9,12
1.211898,0.037712999999999997,0.0,0.079478,0.102366,0.0,0.228253,0.410097,1.249611,0.0,2.948,-2.089,2,9,13
0.0,0.041142000000000005,0.0,0.08028300000000001,0.11885699999999999,0.0,0.223181,0.422321,0.041142000000000005,0.0,2.45,-2.057,2,9,14
0.0,0.034542,0.0,0.085489,0.098572,0.0,0.233325,0.417386,0.034542,0.0,1.518,-2.17,2,9,15
0.605949,0.041142000000000005,0.0,0.10043200000000001,0.172922,0.0,0.24347,0.516824,0.647091,0.0,0.35,-2.5469999999999997,2,9,16
3.029746,0.041354,0.382222,0.130171,0.263059,0.025,0.263759,0.6819890000000001,3.0711,0.382222,0.0,-3.32,2,9,17
4.241644,0.034451999999999997,0.527587,0.165052,0.21517399999999998,0.005,0.268831,0.654057,4.276096,0.527587,0.0,-3.582,2,9,18
7.271389999999999,0.041142000000000005,0.0,0.18038900000000002,0.128127,0.0,0.253614,0.56213,7.312532000000001,0.0,0.0,-3.682,2,9,19
3.6356949999999997,0.041142000000000005,0.0,0.162624,0.08985,0.0,0.23839699999999997,0.490871,3.6768370000000004,0.0,0.0,-3.827,2,9,20
6.059491,0.041142000000000005,0.457643,0.127333,0.074063,0.0,0.228253,0.4296490000000001,6.100633,0.457643,0.0,-4.107,2,9,21
3.6356949999999997,0.041142000000000005,0.0,0.110955,0.058979,0.0,0.20289100000000002,0.372825,3.6768370000000004,0.0,0.0,-4.35,2,9,22
1.211898,0.041142000000000005,0.0,0.045814,0.049097,0.0,0.182602,0.277513,1.25304,0.0,0.0,-4.3919999999999995,2,9,23
0.0,0.041142000000000005,0.0,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,0.041142000000000005,0.0,0.0,-4.522,2,10,0
2.423797,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,2.464939,0.0,0.0,-4.855,2,10,1
3.6356949999999997,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,3.6768370000000004,0.0,0.0,-5.105,2,10,2
1.211898,0.041142000000000005,0.590619,0.009099,0.035421,0.0,0.15724100000000002,0.201761,1.25304,0.590619,0.0,-5.307,2,10,3
3.6356949999999997,0.041142000000000005,0.0,0.010064,0.039124,0.0,0.162313,0.21150100000000002,3.6768370000000004,0.0,0.0,-5.66,2,10,4
3.6356949999999997,0.041142000000000005,0.0,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,3.6768370000000004,0.0,0.0,-6.03,2,10,5
7.271389999999999,0.041142000000000005,0.460408,0.06456,0.163795,0.025,0.187675,0.44103,7.312532000000001,0.460408,0.004,-6.303999999999999,2,10,6
2.423797,0.041142000000000005,0.251179,0.08169900000000001,0.094778,0.005,0.213036,0.394513,2.464939,0.251179,2.46,-5.441,2,10,7
3.231729,0.043573,0.385125,0.086403,0.10157100000000001,0.0,0.218108,0.406082,3.275302,0.385125,4.152,-3.697,2,10,8
3.231729,0.03683,0.48263100000000003,0.088407,0.10456900000000001,0.0,0.218108,0.411084,3.268559,0.48263100000000003,4.3069999999999995,-2.932,2,10,9
2.423797,0.032464,0.0,0.08598099999999999,0.094778,0.0,0.218108,0.398867,2.456261,0.0,4.24,-2.504,2,10,10
3.029746,0.033446,0.65888,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,3.063192,0.65888,4.789,-2.068,2,10,11
1.211898,0.037712999999999997,1.143951,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,1.249611,1.143951,5.746,-1.632,2,10,12
0.0,0.03455,0.0,0.079478,0.102366,0.0,0.228253,0.410097,0.03455,0.0,6.56,-1.225,2,10,13
0.0,0.027889999999999998,0.440082,0.08028300000000001,0.11885699999999999,0.0,0.223181,0.422321,0.027889999999999998,0.440082,5.586,-0.985,2,10,14
0.0,0.021228999999999998,1.388052,0.085489,0.098572,0.0,0.233325,0.417386,0.021228999999999998,1.388052,2.866,-1.101,2,10,15
1.8178470000000002,0.037973,0.0,0.10043200000000001,0.172922,0.0,0.24347,0.516824,1.85582,0.0,0.6,-1.98,2,10,16
3.029746,0.034543,1.699761,0.130171,0.263059,0.025,0.263759,0.6819890000000001,3.064289,1.699761,0.0,-3.1910000000000003,2,10,17
2.423797,0.034565,1.16482,0.165052,0.21517399999999998,0.005,0.268831,0.654057,2.4583619999999997,1.16482,0.0,-3.128,2,10,18
2.423797,0.037712999999999997,0.0,0.18038900000000002,0.128127,0.0,0.253614,0.56213,2.4615099999999996,0.0,0.0,-2.887,2,10,19
3.6356949999999997,0.041142000000000005,1.8418290000000002,0.162624,0.08985,0.0,0.23839699999999997,0.490871,3.6768370000000004,1.8418290000000002,0.0,-2.8169999999999997,2,10,20
7.271389999999999,0.041142000000000005,0.0,0.127333,0.074063,0.0,0.228253,0.4296490000000001,7.312532000000001,0.0,0.0,-2.991,2,10,21
6.059491,0.041142000000000005,0.0,0.110955,0.058979,0.0,0.20289100000000002,0.372825,6.100633,0.0,0.0,-3.3080000000000003,2,10,22
6.059491,0.041142000000000005,0.0,0.045814,0.049097,0.0,0.182602,0.277513,6.100633,0.0,0.0,-3.7060000000000004,2,10,23
1.211898,0.041142000000000005,0.45932799999999996,0.022749000000000002,0.042305,0.0,0.17753,0.24258400000000002,1.25304,0.45932799999999996,0.0,-3.905,2,11,0
0.0,0.041142000000000005,0.0,0.013649000000000001,0.041509,0.0,0.16738499999999998,0.222543,0.041142000000000005,0.0,0.0,-3.633,2,11,1
0.0,0.041142000000000005,0.0,0.009099,0.036216000000000005,0.0,0.162313,0.207628,0.041142000000000005,0.0,0.0,-3.322,2,11,2
0.0,0.041142000000000005,0.0,0.009099,0.035421,0.0,0.15724100000000002,0.201761,0.041142000000000005,0.0,0.0,-2.88,2,11,3
1.211898,0.041142000000000005,0.0,0.010064,0.039124,0.0,0.162313,0.21150100000000002,1.25304,0.0,0.0,-2.2119999999999997,2,11,4
1.211898,0.041142000000000005,0.8821610000000001,0.027499000000000003,0.045121,0.0,0.16738499999999998,0.240005,1.25304,0.8821610000000001,0.0,-1.703,2,11,5
2.423797,0.034508,5.5003150000000005,0.06456,0.067701,0.025,0.187675,0.344936,2.4583049999999997,5.5003150000000005,0.0,-1.5219999999999998,2,11,6
1.211898,0.041142000000000005,2.886266,0.08169900000000001,0.094778,0.005,0.213036,0.394513,1.25304,2.886266,0.483,-1.2919999999999998,2,11,7
2.423797,0.038043,4.323757,0.086403,0.10157100000000001,0.0,0.218108,0.406082,2.46184,4.323757,1.531,-0.444,2,11,8
2.62578,0.028187,0.0,0.088407,0.10456900000000001,0.0,0.218108,0.411084,2.653967,0.0,2.5860000000000003,0.292,2,11,9
2.01983,0.032365,0.8262010000000001,0.08598099999999999,0.094778,0.0,0.218108,0.398867,2.052195,0.8262010000000001,4.619,0.963,2,11,10
1.211898,0.034463,1.29529,0.08261900000000001,0.106772,0.0,0.223181,0.41257200000000005,1.2463609999999998,1.29529,6.077999999999999,1.6,2,11,11
0.605949,0.021230000000000002,0.0,0.080192,0.11885699999999999,0.0,0.228253,0.42730200000000007,0.6271789999999999,0.0,6.245,1.8719999999999999,2,11,12
1.211898,0.031042,0.6078979999999999,0.079478,0.102366,0.0,0.228253,0.410097,1.24294,0.6078979999999999,4.2589999999999995,1.643,2,11,13
1.211898,0.027777,0.0,0.08028300000000001,0.11885699999999999,0.0,0.223181,0.422321,1.239675,0.0,2.455,1.067,2,11,14
0.0,0.037867000000000005,0.0,0.085489,0.098572,0.0,0.233325,0.417386,0.037867000000000005,0.0,1.642,0.304,2,11,15
1.211898,0.031099,0.5402,0.10043200000000001,0.489468,0.0,0.24347,0.8333699999999999,1.242997,0.5402,0.43,-0.8190000000000001,2,11,16
