Temp_FH,Vol_HW,Soc_B,SoC_HW_plus,SoC_HW_minus,SoC_FH_plus,SoC_FH_minus,profits,COP_FH,COP_HW,Peer,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,PV_PM,B_PM,PM_DE,PM_B,PM_HP,Date/Time,horizon
22.0,180.0,13.5,0.0,0.0,0.0,0.0,0.0,3.1222857142857143,2.0508571428571427,1.0,0.0,0.2540936842105263,0.0,0.0,0.0,0.0,0.0,1.2900114144254609,1.2255108437042492,-6.142293410527285e-14,0.0,1.5754566867013233,0.0,0.0,0.0, 01/01  01:00:00,24.0
22.0,179.32877024956082,10.37908821466269,0.0,0.0,0.0,0.0,0.0,3.111642857142857,2.0402142857142858,1.0,0.0,0.23307368421052632,0.0,0.0,0.0,0.0,0.0,1.325641581399961,1.2593595023299629,0.0,0.0,1.5903634992454723,0.0,0.0,0.0, 01/01  02:00:00,24.0
22.0,178.65754049912405,7.228971540985264,0.0,0.0,0.0,0.0,0.0,3.0990714285714285,2.027642857142857,1.0,0.0,0.2174094736842105,0.0,0.0,0.0,0.0,0.0,1.3640165087227298,1.2958156832865932,0.0,0.0,1.7185740175930595,0.0,0.0,0.0, 01/01  03:00:00,24.0
21.680528854115238,177.9863107486873,3.9282486438311657,0.0,0.0,0.0,0.0,0.0,3.0868571428571427,2.015428571428571,1.0,0.0,0.21126947368421053,0.0,0.0,0.0,0.0,0.0,0.8723112853567301,0.8286957210888936,0.0,0.0,0.36456196537615554,0.0,0.0,0.0, 01/01  04:00:00,24.0
21.687747799999997,177.31508099825052,2.479713094549686,0.0,0.0,0.0,0.0,0.0,3.075214285714286,2.0037857142857143,1.0,0.0,0.22153684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260349373587013,0.0,0.0,0.0, 01/01  05:00:00,24.0
21.493041799999997,176.64385124781376,2.0318933437762667,0.0,0.0,0.0,0.0,0.0,3.069928571428571,1.9985,1.0,0.0,0.25172105263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568320096230782,0.0,0.0,0.0, 01/01  06:00:00,24.0
22.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1222857142857143,2.0508571428571427,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2255108437042492,-8.093374846812423e-14,0.0,0.0,0.24382727272727273,0.0,1.2378897411153216, 01/01  01:00:00,24.0
22.0,179.32877024956005,0.0,0.0,0.0,0.0,0.0,0.0,3.111642857142857,2.0402142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2593595023299629,0.0,0.0,0.0,0.22365656565656566,0.0,1.2720803053838008, 01/01  02:00:00,24.0
22.0,178.6575404991233,0.0,0.0,0.0,0.0,0.0,-0.059539352139517554,3.0990714285714285,2.027642857142857,2.0,0.0,0.0,0.2086252525252525,0.0,0.0,0.0,0.38676826886992305,0.0,1.9830562610920335,0.0,0.0,0.0,0.0,0.0,1.6163188635462724, 01/01  03:00:00,24.0
22.0,177.98631074868652,0.0,0.0,0.0,0.0,0.0,0.0,3.0868571428571427,2.015428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13873582315191152,0.0,0.0,0.0,0.20273333333333332,0.0,0.14013719510294093, 01/01  04:00:00,24.0
21.687747799999997,177.31508099824975,0.0,0.0,0.0,0.0,0.0,0.0,3.075214285714286,2.0037857142857143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21258585858585857,0.0,0.0, 01/01  05:00:00,24.0
21.493041799999997,176.643851247813,0.0,0.0,0.0,0.0,0.0,0.0,3.069928571428571,1.9985,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24155050505050504,0.0,0.0, 01/01  06:00:00,24.0
21.480120499999998,175.972621497377,1.5231370921872323,0.0,0.0,0.0,0.0,0.0,3.067428571428571,1.996,1.0,0.0,0.36239263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697506699101596,0.0,0.0,0.0, 01/01  07:00:00,24.0
20.74006025,175.3013917469402,0.7908414769889065,0.0,0.0,0.0,0.0,0.0,3.071642857142857,2.0002142857142857,1.0,0.12216855422916023,0.2859646797587787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40183144577083973,0.0,0.0,0.0,0.0, 01/01  08:00:00,24.0
20.0,174.63016199650312,0.5047977130824289,0.0,0.0,0.0,0.0,0.0,3.126571428571429,2.055142857142857,1.0,0.405839,0.0,0.0,0.25137103587772525,0.0,1.3852918760851682,0.0,0.0,1.3852918760851682,0.0,1.8274980880371068,0.0,0.0,0.0,0.0, 01/01  09:00:00,24.0
20.0,150.07909004259167,0.7435497173949597,0.0,0.0,0.0,0.0,0.0,3.219642857142857,2.148214285714286,1.0,0.411284,0.0,0.0,0.15234747921144076,0.0,3.000000000000143,0.0,0.0,3.000000000000143,0.0,2.855368520788416,0.0,0.0,0.0,0.0, 01/01  10:00:00,24.0
20.981456085714356,85.06500380682826,0.888205467674089,0.0,0.0,0.0,0.0,0.767188967945366,3.327357142857143,2.2559285714285715,1.0,0.399042,0.0,0.0,3.3,2.5572965598178867,0.12572694170922427,0.0,0.0,0.0,0.12572694170922427,1.3969344984728886,0.0,0.0,0.0,0.0, 01/01  11:00:00,24.0
