Temp_FH,Vol_HW,Soc_B,V_HW_plus,V_HW_minus,T_FH_plus,T_FH_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,month,day,hour,horizon
22.0,180.0,13.5,-0.0,0.0,-0.0,0.0,0.0,3.1222857142857143,2.0508571428571427,0.0,0.241389,0.0,0.0,0.0,0.0,0.0,1.2255108442769478,1.2255108442769476,0.0,1.0,1.0,0.0,48.0
22.0,179.3287702467055,11.955489845549836,0.0,0.0,0.0,0.0,0.0,3.111642857142857,2.0402142857142858,0.0,0.22141999999999998,0.0,0.0,0.0,0.0,0.0,1.25935950290462,1.25935950290462,0.0,1.0,1.0,1.0,48.0
22.0,178.65754049341083,10.39641585890414,0.0,0.0,0.0,0.0,0.0,3.0990714285714285,2.027642857142857,0.0,0.206539,0.0,0.0,0.0,0.0,0.0,1.983056261669022,1.983056261669022,0.0,1.0,1.0,2.0,48.0
22.0,177.98631074011632,8.091266766462518,0.0,0.0,0.0,0.0,0.0,3.0868571428571427,2.015428571428571,0.0,0.200706,0.0,0.0,0.0,0.0,0.0,0.00921237420176432,0.00921237420176432,0.0,1.0,1.0,3.0,48.0
21.627774742197886,177.31508098682178,7.870057310877203,0.0,0.0,0.0,0.0,0.0,3.075214285714286,2.0037857142857143,0.0,0.21046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,48.0
21.433068741929667,176.64385123352727,7.648284359135801,0.0,0.0,0.0,0.0,0.0,3.069928571428571,1.9985,0.0,0.239135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,48.0
21.420146942138672,175.97262573242188,7.396333694458008,0.0,0.0,0.0,0.0,0.0,3.067428571428571,1.996,0.0,0.344273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,48.0
20.68008669187045,175.30139597912734,7.0337191599136615,0.0,0.0,0.0,0.0,0.0,3.071642857142857,2.0002142857142857,0.39383391584016525,1.084159834741083e-6,0.0,0.0,0.0,0.13016608415983474,0.0,0.0,0.13016608415983474,0.0,1.0,1.0,7.0,48.0
20.0,174.63016622583282,7.0335070071232755,0.0,0.0,0.0,6.938893903907228e-18,0.2078869154320475,3.126571428571429,2.055142857142857,0.405839,0.0,0.0,0.0,2.0788691233429115,1.3852918766570887,2.220446049250313e-16,0.0,1.385291876657089,0.0,1.0,1.0,8.0,48.0
20.0,150.07909426906363,7.033296001918392,0.0,0.0,0.0,0.0,0.38572085904751796,3.219642857142857,2.148214285714286,0.41128400000000004,0.0,0.0,0.0,3.8572085329982935,2.1505074670017064,0.0,0.0,2.1505074670017064,0.0,1.0,1.0,9.0,48.0
20.571196700536444,85.06500803044315,7.033085003043665,0.0,0.0,0.0,0.0,0.7269745939792831,3.327357142857143,2.2559285714285715,0.399042,0.0,0.0,0.0,7.269745831465176,0.11021216853482445,0.0,0.0,0.0,0.11021216853482445,1.0,1.0,10.0,48.0
20.28559835026822,20.0,7.032874010498904,0.0,0.0,0.0,0.0,0.6179263712891916,3.434071428571429,2.3626428571428573,0.412678,0.0,0.0,0.0,6.179263620813712,1.7210583791862866,0.0,0.0,0.0,1.7210583791862866,1.0,1.0,11.0,48.0
20.0,97.31121063232422,7.032662868499756,0.0,0.0,0.0,-0.0,0.2916652842887125,3.5240714285714287,2.452642857142857,0.427354,0.0,0.0,2.1770532829317446,2.916652799425612,2.496939917642642,0.0,0.0,2.496939917642642,0.0,1.0,1.0,12.0,48.0
