Temp_FH,Vol_HW,Soc_B,V_HW_plus,V_HW_minus,T_FH_plus,T_FH_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,month,day,hour,horizon
20.000000792481135,136.183690271223,0.0,0.0,0.0,0.0,0.0,0.3360855050080642,5.171,4.099571428571428,0.35114500000000004,0.0,0.0,0.0,3.360855,0.0,0.0,0.0,0.0,0.0,5.0,29.0,8.0,36.0
20.006749892749355,127.70960644902958,0.0,0.0,0.0,0.0,0.0,0.42092110627221313,5.236071428571428,4.164642857142857,0.35178899999999996,0.0,0.0,0.0,4.209211,0.0,0.0,0.0,0.0,0.0,5.0,29.0,9.0,36.0
20.013499893017574,127.03837669573505,0.0,0.0,0.0,0.0,0.0,0.5564536959957008,5.277785714285714,4.206357142857143,0.340438,0.0,0.0,0.0,5.564536877038948,0.3260251229610521,0.0,0.0,0.3260251229610521,0.0,5.0,29.0,10.0,36.0
20.278353503755106,126.36714694244053,0.0,0.0,0.0,0.0,0.0,0.574423519180601,5.301714285714286,4.230285714285714,0.35224099999999997,0.0,0.0,0.0,5.744235106210236,0.7915238937897636,0.0,0.0,0.0,0.7915238937897636,5.0,29.0,11.0,36.0
20.28510284423828,180.0,0.0,-0.0,0.0,0.0,0.0,0.5427070367012562,5.2945714285714285,4.223142857142857,0.3656,0.0,0.0,0.0,5.4270702861429125,0.11632971385708757,0.0,0.0,3.552713678800501e-15,0.11632971385708268,5.0,29.0,12.0,36.0
20.291852844506508,180.0,0.0,0.0,0.0,0.0,0.0,0.2281411708252786,5.244071428571428,4.172642857142857,0.350057,0.0,0.0,0.8406866058482402,2.281411674257103,0.18484471989465673,0.0,0.0,0.0,0.18484471989465673,5.0,29.0,13.0,36.0
20.298602844774727,180.0,0.7986522655340629,0.0,0.0,0.0,0.0,5.551115205843844e-18,5.180142857142857,4.108714285714285,0.360902,0.0,0.0,1.6035795200777763,5.551115123125783e-17,0.008518479922223753,0.0,0.0,0.0,0.008518479922223753,5.0,29.0,14.0,36.0
20.305352845042947,180.0,2.322028830924432,0.0,0.0,0.0,0.0,-2.0816682538902298e-18,5.160928571428571,4.0895,0.350439,0.0,0.0,1.0292439788363015,0.0,0.05231702116369861,6.938893903907228e-18,0.0,0.052317021163698615,0.0,5.0,29.0,15.0,36.0
20.35260350670553,166.0804401704346,3.2997409376862064,0.0,0.0,0.0,0.0,0.0,5.170714285714285,4.099285714285714,0.448392,0.0,0.0,0.24289066241205215,0.0,0.2787173375879478,0.0,0.0,0.0,0.2787173375879478,5.0,29.0,16.0,36.0
20.35935350697375,180.0,3.5303880718565437,0.0,0.0,0.0,0.0,0.0,5.154285714285714,4.082857142857143,0.43200000000000005,0.18287399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,17.0,36.0
20.366104125976562,169.40341186523438,3.337783098220825,0.0,0.0,0.0,0.0,0.0,5.114928571428571,4.0435,0.121,0.383992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,18.0,36.0
20.372854126244786,168.73218211193986,2.9334808450118564,0.0,0.0,0.0,0.0,0.0,5.061857142857143,3.9904285714285717,0.0,0.4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,19.0,36.0
20.366104125976566,168.06095235864532,2.482971771848838,0.0,0.0,0.0,0.0,0.0,5.040571428571428,3.969142857142857,0.0,0.408237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,20.0,36.0
20.359354125708347,167.3897226053508,2.05317410943473,0.0,0.0,0.0,0.0,0.0,5.014857142857142,3.943428571428571,0.0,0.408968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,21.0,36.0
20.352604125440127,166.71849285205627,1.6226198672384393,0.0,0.0,0.0,0.0,0.0,4.979785714285714,3.9083571428571426,0.0,0.33440400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,22.0,36.0
20.345854125171904,113.32937712727175,1.2705669655286849,0.0,0.0,0.0,0.0,0.0,4.943928571428572,3.8725,0.0,0.247291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,23.0,36.0
20.33910369873047,112.65814971923828,1.0102225542068481,0.0,0.0,0.0,0.0,0.0,4.9115,3.8400714285714286,0.0,0.213769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,36.0
20.33235369846225,111.98691996594361,0.7851722394836451,0.0,0.0,0.0,0.0,0.0,4.8834285714285715,3.812,0.0,0.195624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,1.0,36.0
20.32560369819403,111.31569021264909,0.5792286769527826,0.0,0.0,0.0,0.0,0.0,4.865785714285714,3.7943571428571428,0.0,0.181971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,2.0,36.0
20.31885369792581,110.64446045935456,0.3876628721899761,0.0,0.0,0.0,0.0,0.0,4.852714285714286,3.781285714285714,0.0,0.17693199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,3.0,36.0
