Temp_FH,Vol_HW,Soc_B,V_HW_plus,V_HW_minus,T_FH_plus,T_FH_minus,profits,COP_FH,COP_HW,PV_DE,B_DE,GR_DE,PV_B,PV_GR,PV_HP,GR_HP,B_HP,HP_FH,HP_HW,month,day,hour,horizon
21.123254645708457,20.000000000000004,0.0,0.0,0.0,0.0,0.0,0.026401898863128496,4.707928571428571,3.6365,0.34938800000000003,0.0,0.0,0.0,0.2640189846970955,0.12359301530290442,0.0,0.0,0.0,0.12359301530290442,11.0,5.0,7.0,8760.0
21.113375645440236,20.0,0.0,0.0,0.0,0.0,0.0,0.29721195302850134,4.7675,3.6960714285714285,0.413411,0.0,0.0,0.0,2.972119485996982,0.009469514003017923,0.0,0.0,0.0,0.009469514003017923,11.0,5.0,8.0,8760.0
20.920695845172016,20.0,0.0,0.0,0.0,0.0,0.0,0.5216469348085325,4.877,3.8055714285714286,0.408454,0.0,0.0,0.0,5.216469270353876,0.11907672964612341,0.0,0.0,0.0,0.11907672964612341,11.0,5.0,9.0,8760.0
20.908788094903795,20.0,0.0,0.0,0.0,0.0,0.0,0.6908707431858063,4.964785714285714,3.893357142857143,0.35030300000000003,0.0,0.0,0.0,6.908707328910301,0.00898967108969788,0.0,0.0,0.0,0.00898967108969788,11.0,5.0,10.0,8760.0
20.898913594635573,20.0,0.0,0.0,0.0,0.0,0.0,0.7438237576866092,5.008642857142857,3.9372142857142856,0.362873,0.0,0.0,0.0,7.438237466027717,0.008889533972282114,0.0,0.0,0.0,0.008889533972282114,11.0,5.0,11.0,8760.0
20.88904509436735,20.0,0.0,0.0,0.0,0.0,0.0,0.6641569606231719,5.040642857142857,3.9692142857142856,0.376634,0.0,0.0,0.6799786266214285,6.641569507264621,0.00881786611395158,0.0,0.0,0.0,0.00881786611395158,11.0,5.0,12.0,8760.0
20.88020124409913,20.000000000000018,0.6459796871843801,0.0,0.0,0.0,0.0,0.11665890621668956,5.0632142857142854,3.9917857142857143,0.35962700000000003,0.0,0.0,3.299999952316284,1.1665890447833642,2.0987840029003517,0.0,0.0,0.0,2.0987840029003517,11.0,5.0,13.0,8760.0
20.86931574383091,180.0,3.780960223155659,0.0,0.0,0.0,0.0,0.0,5.0579285714285716,3.9865,0.375015,0.0,0.0,1.8114076094700575,0.0,1.7415773905299425,0.0,0.0,1.7415773905299425,0.0,11.0,5.0,14.0,8760.0
22.0,170.63013130885943,5.5016840017547235,0.0,0.0,0.0,0.0,0.0,5.0143571428571425,3.9429285714285713,0.376702,0.0,0.0,0.22050989825959044,0.0,0.13278810174040956,0.0,0.0,0.0,0.13278810174040948,11.0,5.0,15.0,8760.0
21.99013509973178,180.0,5.7110033519567684,0.0,0.0,0.0,0.0,0.0,4.954071428571428,3.882642857142857,0.057999999999999996,0.427496,0.0,0.0,0.0,0.0,0.0,0.009014478394432266,0.0,0.009014478394432264,11.0,5.0,16.0,8760.0
